Mac1,Mac2,peso
204645,204644,1
204645,204646,1
204645,204662,1
204645,204663,1
204646,9307,1
204646,134787,1
204646,135171,1
204646,137759,1
204646,152801,1
204646,172391,1
204646,180418,1
204646,181555,1
204646,186818,1
204646,194527,1
204646,201513,1
204646,204642,1
204646,204643,1
204646,204644,1
204646,206494,1
204646,208090,1
204646,208160,1
204646,208990,1
204646,209007,1
204652,137726,1
204652,200597,1
204652,203940,1
204659,180874,1
204659,200615,1
204659,203734,1
204659,204654,1
204659,204655,1
204659,204656,1
204659,204657,1
204659,204658,1
204659,205619,1
204659,206099,1
204659,209096,1
204659,210167,1
204659,210168,1
204659,210202,1
204659,210203,1
204659,210204,1
204660,45604,1
204660,202372,1
204660,204155,1
204660,204490,1
204660,204661,1
204660,206128,1
204660,208907,1
204660,218357,1
204659,186818,1
204659,139042,1
204652,204680,1
204659,27271,1
204653,202579,1
204654,82324,1
204654,134787,1
204654,204655,1
204654,204657,1
204654,204658,1
204654,204690,1
204654,204691,1
204654,204760,1
204654,208487,1
204654,208488,1
204654,208489,1
204654,208490,1
204655,200792,1
204656,139042,1
204656,204654,1
204656,204655,1
204656,204657,1
204656,204658,1
204657,204655,1
204657,204658,1
204658,204655,1
204659,156,1
204645,204643,1
204645,204642,1
204645,201513,1
204627,103983,1
204627,202866,1
204627,204588,1
204628,136493,1
204628,147689,1
204628,174064,1
204628,201043,1
204628,204354,1
204628,204647,1
204628,211034,1
204628,221414,1
204629,41302,1
204629,200718,1
204629,202297,1
204629,203023,1
204629,204577,1
204629,204630,1
204629,204632,1
204629,204633,1
204629,205029,1
204629,206904,1
204629,206905,1
204630,204633,1
204631,202594,1
204627,202119,1
204626,204627,1
204631,204629,1
204626,204625,1
204621,204639,1
204621,204640,1
204621,204641,1
204621,208210,1
204621,209302,1
204621,209303,1
204621,209304,1
204621,209305,1
204622,141703,1
204622,204623,1
204623,210552,1
204624,141703,1
204624,204622,1
204624,204623,1
204625,103983,1
204625,202119,1
204625,202866,1
204625,204588,1
204625,204627,1
204626,103983,1
204626,202119,1
204626,202866,1
204626,204588,1
204631,204577,1
204631,204630,1
204645,201058,1
204640,209919,1
204641,202647,1
204641,204639,1
204641,204640,1
204642,134787,1
204642,172391,1
204642,180418,1
204642,201513,1
204642,204643,1
204643,134787,1
204643,172391,1
204643,180418,1
204643,201513,1
204644,134787,1
204644,172391,1
204644,180418,1
204644,181555,1
204644,201513,1
204644,204642,1
204644,204643,1
204645,84403,1
204645,172391,1
204645,180418,1
204645,181555,1
204641,200771,1
204640,205312,1
204631,204632,1
204640,205288,1
204631,204633,1
204631,218464,1
204631,221822,1
204631,221823,1
204632,204577,1
204632,204630,1
204632,204633,1
204632,209551,1
204632,209617,1
204634,200631,1
204634,203905,1
204634,204635,1
204635,200631,1
204635,203905,1
204637,202372,1
204638,200771,1
204638,202647,1
204638,204639,1
204638,204640,1
204638,204641,1
204639,200771,1
204639,202647,1
204639,204640,1
204660,218673,1
204660,218730,1
204799,204800,1
204681,204652,1
204679,200597,1
204679,204652,1
204679,204680,1
204679,207900,1
204679,209196,1
204679,209197,1
204679,222063,1
204679,227383,1
204681,137726,1
204681,180156,1
204681,200597,1
204681,204678,1
204660,227612,1
204681,204679,1
204681,204680,1
204682,202268,1
204682,204584,1
204682,204653,1
204682,204684,1
204683,202268,1
204683,204584,1
204683,204653,1
204683,204682,1
204683,204684,1
204679,200583,1
204679,198618,1
204679,137726,1
204678,224025,1
204676,203128,1
204676,204675,1
204676,204677,1
204676,204702,1
204676,204703,1
204677,180418,1
204677,200631,1
204677,204675,1
204678,137726,1
204678,180156,1
204678,200597,1
204678,204231,1
204678,204652,1
204678,204679,1
204678,204680,1
204678,204748,1
204678,204749,1
204678,210651,1
204678,215184,1
204678,215187,1
204678,215188,1
204678,215189,1
204678,224024,1
204684,204584,1
204684,204653,1
204684,204747,1
204687,212510,1
204688,204686,1
204688,215515,1
204688,215517,1
204688,215518,1
204689,147560,1
204689,200783,1
204689,202594,1
204690,134787,1
204690,169879,1
204690,200582,1
204690,202487,1
204690,204078,1
204690,204691,1
204690,208125,1
204690,210883,1
204690,214069,1
204690,214070,1
204690,214071,1
204690,214125,1
204690,214126,1
204690,224888,1
204691,134787,1
204692,169904,1
204688,202873,1
204687,212509,1
204685,141321,1
204687,204688,1
204685,197235,1
204685,204048,1
204685,204137,1
204685,204686,1
204685,204688,1
204685,205929,1
204685,206941,1
204685,206985,1
204685,206988,1
204685,206990,1
204685,206991,1
204685,208351,1
204685,215765,1
204685,217335,1
204685,227358,1
204685,227359,1
204685,227360,1
204685,227361,1
204685,227362,1
204687,196665,1
204687,201539,1
204687,204685,1
204687,204686,1
204676,201717,1
204676,200631,1
204676,180418,1
204665,211844,1
204666,202523,1
204666,202866,1
204666,203128,1
204666,204667,1
204666,204668,1
204666,204669,1
204666,204670,1
204667,204668,1
204669,168970,1
204669,175252,1
204669,201620,1
204669,201745,1
204669,202647,1
204669,203345,1
204669,203704,1
204669,203867,1
204669,204667,1
204669,204668,1
204669,205296,1
204669,205593,1
204669,205594,1
204669,205768,1
204669,205929,1
204665,211933,1
204665,210720,1
204669,211328,1
204665,210529,1
204660,227633,1
204660,227634,1
204661,180433,1
204661,202372,1
204661,204155,1
204661,204490,1
204661,206275,1
204661,209692,1
204661,212077,1
204661,217523,1
204661,219097,1
204661,219115,1
204661,219116,1
204662,134787,1
204662,204663,1
204664,200630,1
204664,206722,1
204665,36171,1
204665,187668,1
204665,200683,1
204665,201000,1
204665,203752,1
204665,204664,1
204669,209028,1
204669,215372,1
204675,200631,1
204673,204670,1
204674,146812,1
204674,172391,1
204674,177340,1
204674,180418,1
204674,201200,1
204674,201298,1
204674,202611,1
204674,203153,1
204674,204675,1
204674,204676,1
204674,204677,1
204674,204696,1
204674,204698,1
204674,204723,1
204674,204725,1
204674,204726,1
204674,225774,1
204674,225921,1
204674,228177,1
204674,229310,1
204674,230806,1
204674,230807,1
204675,180418,1
204673,204671,1
204673,204666,1
204669,218169,1
204673,203128,1
204669,218171,1
204670,202523,1
204670,202866,1
204670,203128,1
204671,201135,1
204671,202523,1
204671,202866,1
204671,203128,1
204671,204666,1
204671,204670,1
204671,219011,1
204671,219012,1
204672,201135,1
204672,202523,1
204672,202866,1
204672,203128,1
204672,204666,1
204672,204670,1
204672,204671,1
204672,204673,1
204673,201135,1
204673,202523,1
204673,202866,1
204621,204638,1
204621,204619,1
204621,202647,1
204575,204574,1
204575,185890,1
204575,189634,1
204575,194219,1
204575,200991,1
204575,201088,1
204575,201428,1
204575,202282,1
204575,202512,1
204575,202610,1
204575,203510,1
204575,204573,1
204575,206525,1
204621,201070,1
204575,206526,1
204575,208200,1
204575,209221,1
204575,210038,1
204575,210055,1
204575,213041,1
204575,213565,1
204575,215254,1
204575,215331,1
204575,215369,1
204575,215371,1
204575,170995,1
204575,133695,1
204574,220705,1
204574,219913,1
204572,225177,1
204572,225194,1
204572,225195,1
204572,225494,1
204572,226340,1
204572,226350,1
204572,226355,1
204572,226363,1
204572,226364,1
204573,140790,1
204573,194219,1
204573,201428,1
204573,201769,1
204574,169398,1
204574,176163,1
204574,194219,1
204574,200630,1
204574,201088,1
204574,201428,1
204574,202866,1
204574,204573,1
204574,208469,1
204574,217532,1
204575,217365,1
204575,219891,1
204575,220582,1
204578,206729,1
204579,204577,1
204579,204580,1
204580,202726,1
204580,204577,1
204581,200597,1
204581,200618,1
204581,204582,1
204581,204583,1
204581,204584,1
204581,204585,1
204581,204586,1
204581,210942,1
204581,221845,1
204581,225624,1
204581,225626,1
204582,200597,1
204582,200618,1
204582,204583,1
204582,204584,1
204582,204585,1
204582,204586,1
204583,200618,1
204583,217966,1
204579,202726,1
204578,206727,1
204575,222567,1
204578,206726,1
204575,223336,1
204575,225921,1
204575,225922,1
204575,225930,1
204575,226841,1
204576,154632,1
204576,170728,1
204576,200574,1
204577,202726,1
204577,204630,1
204577,204633,1
204578,142387,1
204578,200755,1
204578,202726,1
204578,204577,1
204578,204579,1
204578,204580,1
204578,205766,1
204578,205835,1
204578,205836,1
204578,205837,1
204578,206724,1
204578,206725,1
204572,224688,1
204572,224687,1
204572,224671,1
204568,202406,1
204568,203734,1
204568,204567,1
204568,204569,1
204568,204570,1
204568,204571,1
204568,204716,1
204568,204717,1
204568,204718,1
204568,204771,1
204568,204825,1
204568,209805,1
204568,211506,1
204568,216324,1
204568,225777,1
204568,227682,1
204568,227683,1
204568,227684,1
204568,227695,1
204568,227696,1
204569,204610,1
204570,180418,1
204570,203734,1
204570,204567,1
204568,203052,1
204568,201394,1
204571,143193,1
204568,200899,1
204567,227482,1
204567,227551,1
204567,227552,1
204567,227582,1
204567,227642,1
204567,227656,1
204567,227657,1
204567,227766,1
204567,227782,1
204567,227798,1
204567,227799,1
204567,228160,1
204567,228161,1
204567,229000,1
204567,229160,1
204567,229185,1
204567,229198,1
204567,230435,1
204567,230488,1
204567,230501,1
204567,230715,1
204568,180418,1
204568,200783,1
204570,204569,1
204571,169904,1
204572,224670,1
204572,185025,1
204572,197981,1
204572,200701,1
204572,200923,1
204572,201088,1
204572,201428,1
204572,203886,1
204572,204573,1
204572,204574,1
204572,204575,1
204572,205768,1
204572,207013,1
204572,209947,1
204572,211864,1
204572,214285,1
204572,215153,1
204572,215254,1
204572,216053,1
204572,216221,1
204572,221936,1
204572,223585,1
204572,224271,1
204572,224302,1
204572,224654,1
204572,194219,1
204572,184219,1
204571,174828,1
204572,181906,1
204571,180418,1
204571,200597,1
204571,202224,1
204571,202623,1
204571,203734,1
204571,204567,1
204571,204569,1
204571,204570,1
204571,205929,1
204571,206492,1
204571,208125,1
204571,209917,1
204571,210905,1
204571,210906,1
204571,210907,1
204571,210908,1
204571,210909,1
204571,210910,1
204571,210911,1
204571,210912,1
204572,144342,1
204572,149559,1
204572,175600,1
204583,220111,1
204583,220398,1
204584,200618,1
204605,206602,1
204605,206604,1
204605,218723,1
204605,218767,1
204605,218768,1
204605,218769,1
204607,204606,1
204607,210902,1
204607,222132,1
204607,222133,1
204608,200597,1
204608,204604,1
204608,204605,1
204608,204606,1
204608,204607,1
204609,201349,1
204609,204569,1
204609,204610,1
204609,204611,1
204610,202623,1
204610,204636,1
204610,204778,1
204610,208509,1
204610,209197,1
204605,206603,1
204605,204607,1
204610,210821,1
204605,204606,1
204600,41302,1
204600,138246,1
204600,147438,1
204600,175996,1
204600,184728,1
204600,197729,1
204600,200631,1
204600,204567,1
204600,204599,1
204600,207793,1
204600,210610,1
204600,210643,1
204601,204602,1
204601,204603,1
204602,204603,1
204604,200597,1
204604,204605,1
204604,204606,1
204604,204607,1
204605,171285,1
204605,175996,1
204605,200597,1
204605,202712,1
204610,210777,1
204610,210887,1
204599,200631,1
204616,219431,1
204616,225085,1
204616,225086,1
204616,225087,1
204616,225088,1
204618,134787,1
204618,201070,1
204618,204619,1
204618,204621,1
204619,134787,1
204619,201070,1
204619,205686,1
204619,219891,1
204620,134787,1
204620,139833,1
204620,201070,1
204620,204618,1
204620,204619,1
204620,204621,1
204620,221336,1
204620,221338,1
204620,229651,1
204621,134787,1
204621,200771,1
204616,222673,1
204616,217995,1
204611,201349,1
204616,217972,1
204611,204569,1
204611,204610,1
204613,6827,1
204613,203188,1
204613,203250,1
204613,204231,1
204613,204612,1
204613,204614,1
204613,204615,1
204613,204616,1
204613,206494,1
204613,218669,1
204613,218688,1
204613,218689,1
204614,204612,1
204615,203250,1
204615,204612,1
204615,204614,1
204615,204616,1
204616,204612,1
204616,204614,1
204616,214855,1
204616,217621,1
204600,29201,1
204598,204600,1
204584,204583,1
204589,20471,1
204589,204518,1
204589,204555,1
204589,204588,1
204589,204590,1
204589,204591,1
204589,204592,1
204589,204593,1
204589,204594,1
204589,204595,1
204590,203838,1
204590,204518,1
204590,204555,1
204590,204588,1
204590,204592,1
204590,204593,1
204590,204594,1
204590,204595,1
204591,20471,1
204591,203838,1
204591,204518,1
204591,204555,1
204591,204588,1
204591,204590,1
204589,203838,1
204588,204593,1
204591,204593,1
204588,204592,1
204584,204653,1
204585,200618,1
204585,204583,1
204585,204584,1
204586,200618,1
204586,204583,1
204586,204584,1
204586,204585,1
204587,20471,1
204587,203838,1
204587,204518,1
204587,204555,1
204587,204588,1
204587,204589,1
204587,204590,1
204587,204591,1
204587,204592,1
204587,204593,1
204587,204594,1
204587,204595,1
204588,202119,1
204588,202866,1
204588,204518,1
204591,204592,1
204591,204594,1
204598,204599,1
204594,204555,1
204594,204592,1
204594,204593,1
204594,204595,1
204594,210719,1
204594,220378,1
204594,225380,1
204594,225927,1
204595,204518,1
204595,204588,1
204595,204592,1
204595,204593,1
204596,134787,1
204596,197559,1
204596,202031,1
204597,120914,1
204597,134787,1
204597,197559,1
204597,202031,1
204597,203182,1
204597,204596,1
204598,29201,1
204598,197729,1
204598,200631,1
204594,204588,1
204594,204518,1
204591,204595,1
204593,222091,1
204592,204518,1
204592,204593,1
204593,41302,1
204593,152967,1
204593,200631,1
204593,202022,1
204593,203345,1
204593,203940,1
204593,204518,1
204593,204617,1
204593,208200,1
204593,208351,1
204593,209373,1
204593,210450,1
204593,210489,1
204593,210522,1
204593,210523,1
204593,210524,1
204593,210525,1
204593,210552,1
204593,214624,1
204593,220406,1
204593,222089,1
204692,200944,1
204692,203345,1
204692,204090,1
204755,209012,1
204755,206374,1
204755,207112,1
204755,207461,1
204755,207475,1
204755,207520,1
204755,207521,1
204755,207574,1
204755,207593,1
204755,207610,1
204755,207613,1
204755,208030,1
204755,209013,1
204754,214757,1
204755,209260,1
204755,209537,1
204755,209954,1
204755,210060,1
204755,210105,1
204755,210136,1
204755,210162,1
204755,210216,1
204755,210217,1
204755,210270,1
204755,210996,1
204755,206203,1
204755,206172,1
204755,205963,1
204755,205782,1
204755,194881,1
204755,200560,1
204755,200562,1
204755,200594,1
204755,200678,1
204755,200718,1
204755,200839,1
204755,201230,1
204755,201268,1
204755,201637,1
204755,202013,1
204755,202454,1
204755,202487,1
204755,202653,1
204755,202656,1
204755,202888,1
204755,203015,1
204755,203062,1
204755,203448,1
204755,203725,1
204755,204253,1
204755,204916,1
204755,204983,1
204755,211020,1
204755,211086,1
204755,211087,1
204755,218414,1
204755,218520,1
204755,218775,1
204755,218794,1
204755,218825,1
204755,219476,1
204755,219477,1
204755,219891,1
204755,220091,1
204755,220430,1
204755,220664,1
204755,220666,1
204755,220668,1
204755,220669,1
204755,220701,1
204755,220733,1
204755,220770,1
204755,221123,1
204755,221193,1
204755,221901,1
204755,222228,1
204756,181555,1
204757,204147,1
204758,204147,1
204755,218447,1
204755,218291,1
204755,211317,1
204755,218243,1
204755,211318,1
204755,211397,1
204755,211429,1
204755,211881,1
204755,211899,1
204755,212015,1
204755,212983,1
204755,213339,1
204755,213416,1
204755,214257,1
204755,214375,1
204755,215917,1
204755,215927,1
204755,215928,1
204755,216173,1
204755,216324,1
204755,216611,1
204755,216640,1
204755,216828,1
204755,216876,1
204755,217136,1
204755,217922,1
204755,218185,1
204755,193900,1
204755,193387,1
204755,191548,1
204754,217198,1
204754,217244,1
204754,217276,1
204754,217326,1
204754,217428,1
204754,217493,1
204754,217498,1
204754,217685,1
204754,217714,1
204754,217950,1
204754,218328,1
204754,218954,1
204754,219007,1
204754,219008,1
204754,219082,1
204754,219172,1
204754,219225,1
204754,219265,1
204754,219266,1
204754,219364,1
204754,219417,1
204754,219666,1
204754,219768,1
204754,219799,1
204754,217241,1
204754,217187,1
204754,220091,1
204754,217097,1
204754,214776,1
204754,215196,1
204754,215197,1
204754,215405,1
204754,215406,1
204754,216008,1
204754,216054,1
204754,216163,1
204754,216166,1
204754,216204,1
204754,216205,1
204754,216218,1
204754,216219,1
204754,216243,1
204754,216300,1
204754,216302,1
204754,216418,1
204754,216428,1
204754,216485,1
204754,216799,1
204754,216812,1
204754,216828,1
204754,217096,1
204754,219861,1
204754,220131,1
204755,191197,1
204754,223185,1
204754,223201,1
204754,223472,1
204754,223473,1
204754,223474,1
204754,224335,1
204754,224907,1
204754,226114,1
204754,226230,1
204754,226254,1
204755,40695,1
204755,44793,1
204755,78286,1
204755,115694,1
204755,136446,1
204755,139412,1
204755,141355,1
204755,142138,1
204755,148076,1
204755,158348,1
204755,169441,1
204755,176325,1
204755,188031,1
204755,190139,1
204754,223200,1
204754,223183,1
204754,220335,1
204754,223089,1
204754,220336,1
204754,220625,1
204754,220659,1
204754,220849,1
204754,220889,1
204754,220890,1
204754,220896,1
204754,220918,1
204754,221065,1
204754,221114,1
204754,221133,1
204754,221134,1
204754,221187,1
204754,221203,1
204754,221583,1
204754,221603,1
204754,221604,1
204754,221775,1
204754,221776,1
204754,222270,1
204754,222284,1
204754,222610,1
204754,223014,1
204758,204757,1
204759,148167,1
204759,161344,1
204783,174064,1
204783,203345,1
204783,204765,1
204783,204781,1
204783,204782,1
204783,204784,1
204783,204785,1
204783,204995,1
204783,204997,1
204783,215217,1
204783,215218,1
204783,220401,1
204783,221126,1
204783,228557,1
204783,228562,1
204783,228583,1
204783,228612,1
204783,228613,1
204783,228614,1
204783,228615,1
204784,174064,1
204784,203186,1
204784,204765,1
204784,204781,1
204783,203186,1
204783,170704,1
204784,204785,1
204783,140866,1
204773,228136,1
204774,200631,1
204775,202675,1
204775,203065,1
204775,204773,1
204775,204774,1
204775,204776,1
204775,204793,1
204776,200631,1
204776,204773,1
204776,204774,1
204777,204610,1
204777,204778,1
204779,174064,1
204779,200631,1
204779,204780,1
204779,204865,1
204781,174064,1
204781,203186,1
204781,204765,1
204781,204782,1
204783,6668,1
204783,51906,1
204784,204782,1
204785,174064,1
204773,226177,1
204791,222392,1
204791,222394,1
204791,222395,1
204792,201242,1
204793,158866,1
204793,188004,1
204793,200631,1
204793,202675,1
204793,228020,1
204794,133799,1
204794,204147,1
204794,204610,1
204794,204850,1
204794,204852,1
204796,201637,1
204797,201637,1
204797,204796,1
204798,146094,1
204798,201637,1
204798,202327,1
204798,204796,1
204798,204797,1
204799,201863,1
204799,202579,1
204791,222393,1
204791,221702,1
204785,203186,1
204791,221296,1
204785,204765,1
204785,204781,1
204785,204782,1
204786,183520,1
204786,202686,1
204786,203882,1
204786,204787,1
204786,204788,1
204786,216720,1
204786,217895,1
204786,222711,1
204786,224957,1
204786,225531,1
204787,204788,1
204789,203626,1
204789,204790,1
204789,209882,1
204790,203626,1
204791,182355,1
204791,201546,1
204791,203690,1
204791,204771,1
204791,204792,1
204773,227995,1
204773,208971,1
204759,200574,1
204763,204764,1
204765,174064,1
204765,202579,1
204765,203186,1
204765,204782,1
204765,204792,1
204766,200991,1
204766,201070,1
204766,201242,1
204766,202117,1
204766,202579,1
204766,204765,1
204766,210521,1
204766,211517,1
204766,220301,1
204767,200574,1
204767,201242,1
204767,202579,1
204767,204765,1
204767,204766,1
204768,201863,1
204769,200597,1
204770,171279,1
204770,173388,1
204764,204755,1
204763,204755,1
204770,201144,1
204762,210720,1
204759,200972,1
204759,203013,1
204759,204147,1
204759,204755,1
204759,204757,1
204759,204758,1
204759,205101,1
204759,205782,1
204759,208891,1
204759,210078,1
204759,210079,1
204759,229470,1
204759,229471,1
204759,229472,1
204760,208490,1
204762,194166,1
204762,200871,1
204762,202675,1
204762,204755,1
204762,204763,1
204762,204764,1
204762,204833,1
204762,204834,1
204770,200597,1
204770,201546,1
204773,208351,1
204771,204810,1
204771,204812,1
204771,204816,1
204771,204817,1
204771,204818,1
204771,204819,1
204771,204820,1
204771,204821,1
204771,204825,1
204771,207112,1
204771,211901,1
204771,216441,1
204771,216529,1
204771,216530,1
204771,218954,1
204771,219304,1
204771,219768,1
204771,219855,1
204771,219856,1
204772,202675,1
204773,200631,1
204773,201002,1
204773,201298,1
204773,204774,1
204771,204811,1
204771,204809,1
204770,202091,1
204771,204808,1
204770,202675,1
204770,204769,1
204770,204791,1
204770,204792,1
204770,204808,1
204770,204809,1
204770,204810,1
204770,204811,1
204770,204812,1
204771,161696,1
204771,170973,1
204771,184593,1
204771,200631,1
204771,200922,1
204771,201383,1
204771,201434,1
204771,201546,1
204771,202406,1
204771,202675,1
204771,203737,1
204771,204197,1
204771,204690,1
204771,204792,1
204754,214774,1
204754,214630,1
204692,204693,1
204731,204732,1
204725,206099,1
204725,206267,1
204726,172391,1
204726,200631,1
204726,201225,1
204726,202611,1
204726,204723,1
204727,204728,1
204727,204729,1
204728,204744,1
204729,204728,1
204733,199007,1
204754,214368,1
204733,200597,1
204733,204731,1
204733,204732,1
204733,204734,1
204734,200597,1
204734,204731,1
204734,204732,1
204735,199007,1
204735,200597,1
204735,204731,1
204735,204732,1
204725,204726,1
204725,204723,1
204725,203734,1
204725,202765,1
204721,202512,1
204721,203436,1
204721,204719,1
204722,200569,1
204722,201546,1
204722,202512,1
204722,203436,1
204722,204719,1
204722,204721,1
204723,172391,1
204723,200631,1
204723,202611,1
204724,172391,1
204724,200631,1
204724,201200,1
204724,202611,1
204724,204674,1
204724,204723,1
204724,204725,1
204724,204726,1
204725,172391,1
204725,200631,1
204725,201200,1
204735,204733,1
204735,204734,1
204736,20345,1
204749,223063,1
204750,204678,1
204750,204748,1
204750,204749,1
204751,200599,1
204751,202637,1
204752,204492,1
204753,204492,1
204753,204752,1
204754,26499,1
204754,77197,1
204754,79563,1
204754,85839,1
204754,107674,1
204754,133343,1
204754,136622,1
204754,138928,1
204754,139047,1
204754,139253,1
204754,141263,1
204754,142629,1
204754,143133,1
204754,145672,1
204754,147198,1
204749,224521,1
204749,200631,1
204736,202567,1
204748,204749,1
204736,204704,1
204737,204295,1
204737,204653,1
204738,204719,1
204739,204740,1
204741,201671,1
204741,204742,1
204741,207789,1
204741,208907,1
204741,211435,1
204741,213717,1
204741,213765,1
204741,213802,1
204741,213803,1
204741,213804,1
204741,213805,1
204741,213806,1
204743,204728,1
204743,204744,1
204745,204728,1
204745,204743,1
204745,204744,1
204746,201223,1
204721,201546,1
204721,200569,1
204720,204722,1
204700,201717,1
204700,204676,1
204700,204701,1
204700,204702,1
204700,204703,1
204701,201717,1
204701,203128,1
204701,204676,1
204701,204702,1
204701,204703,1
204702,196594,1
204702,201717,1
204702,203128,1
204702,204231,1
204702,204703,1
204702,212765,1
204702,212766,1
204702,212767,1
204703,201717,1
204703,203128,1
204704,144069,1
204704,183443,1
204704,189118,1
204704,202567,1
204700,203128,1
204700,201019,1
204704,204707,1
204699,200631,1
204692,204896,1
204692,207215,1
204692,209474,1
204692,209475,1
204692,209476,1
204692,209477,1
204692,212218,1
204692,217879,1
204694,201135,1
204694,201546,1
204694,204695,1
204696,177340,1
204696,203153,1
204696,204698,1
204697,177340,1
204697,196674,1
204697,203153,1
204697,204674,1
204697,204696,1
204697,204698,1
204698,177340,1
204698,203153,1
204699,200599,1
204704,204705,1
204704,204708,1
204720,204721,1
204712,170964,1
204712,204713,1
204712,204715,1
204712,219227,1
204712,219239,1
204713,134787,1
204713,170964,1
204713,204715,1
204714,134787,1
204714,170964,1
204714,204712,1
204714,204713,1
204714,204715,1
204716,204717,1
204718,204716,1
204718,204717,1
204719,201546,1
204719,202512,1
204719,203436,1
204720,200569,1
204720,201546,1
204720,202512,1
204720,203436,1
204720,204719,1
204712,203882,1
204712,134787,1
204704,211517,1
204711,204653,1
204704,220022,1
204704,220023,1
204704,220024,1
204704,227297,1
204704,227299,1
204704,227300,1
204706,200754,1
204706,201625,1
204706,204704,1
204706,204705,1
204706,204707,1
204706,204708,1
204707,204705,1
204708,204705,1
204708,204707,1
204709,202540,1
204709,204653,1
204709,204711,1
204710,202540,1
204710,204653,1
204710,204709,1
204710,204711,1
204711,202540,1
204754,148876,1
204754,154749,1
204754,161696,1
204754,210689,1
204754,210895,1
204754,210896,1
204754,210898,1
204754,210900,1
204754,210933,1
204754,210937,1
204754,210961,1
204754,210962,1
204754,210966,1
204754,211138,1
204754,211158,1
204754,211163,1
204754,211192,1
204754,211473,1
204754,211475,1
204754,211489,1
204754,211513,1
204754,211520,1
204754,211531,1
204754,211565,1
204754,211583,1
204754,211610,1
204754,211701,1
204754,210894,1
204754,210525,1
204754,211710,1
204754,210440,1
204754,209313,1
204754,209365,1
204754,209517,1
204754,209537,1
204754,209539,1
204754,209542,1
204754,209559,1
204754,209576,1
204754,209589,1
204754,209603,1
204754,209624,1
204754,209708,1
204754,209792,1
204754,209805,1
204754,209947,1
204754,210049,1
204754,210171,1
204754,210218,1
204754,210219,1
204754,210220,1
204754,210235,1
204754,210244,1
204754,210422,1
204754,211709,1
204754,211731,1
204754,209287,1
204754,212812,1
204754,212849,1
204754,213051,1
204754,213075,1
204754,213205,1
204754,213243,1
204754,213245,1
204754,213303,1
204754,213339,1
204754,213363,1
204754,213439,1
204754,213537,1
204754,213629,1
204754,213683,1
204754,213924,1
204754,213943,1
204754,214034,1
204754,214035,1
204754,214067,1
204754,214068,1
204754,214094,1
204754,214095,1
204754,214125,1
204754,214185,1
204754,212823,1
204754,212811,1
204754,211732,1
204754,212810,1
204754,211766,1
204754,211873,1
204754,212063,1
204754,212103,1
204754,212151,1
204754,212164,1
204754,212218,1
204754,212228,1
204754,212278,1
204754,212280,1
204754,212392,1
204754,212429,1
204754,212448,1
204754,212449,1
204754,212470,1
204754,212471,1
204754,212481,1
204754,212488,1
204754,212732,1
204754,212769,1
204754,212807,1
204754,212808,1
204754,212809,1
204754,209312,1
204754,209271,1
204754,165722,1
204754,182490,1
204754,182714,1
204754,183360,1
204754,183500,1
204754,184251,1
204754,184749,1
204754,189767,1
204754,190185,1
204754,191138,1
204754,193044,1
204754,193895,1
204754,196504,1
204754,199694,1
204754,199990,1
204754,200582,1
204754,200599,1
204754,200615,1
204754,200767,1
204754,200837,1
204754,200935,1
204754,200944,1
204754,201080,1
204754,201145,1
204754,201271,1
204754,182699,1
204754,182021,1
204754,201298,1
204754,181470,1
204754,166656,1
204754,169904,1
204754,170964,1
204754,172026,1
204754,172607,1
204754,174150,1
204754,174358,1
204754,174554,1
204754,174689,1
204754,175568,1
204754,176725,1
204754,176988,1
204754,176998,1
204754,177679,1
204754,178913,1
204754,179588,1
204754,179679,1
204754,179958,1
204754,180032,1
204754,180418,1
204754,180475,1
204754,180579,1
204754,181400,1
204754,201279,1
204754,201428,1
204754,209270,1
204754,206667,1
204754,206849,1
204754,207008,1
204754,207112,1
204754,207176,1
204754,207358,1
204754,207675,1
204754,207835,1
204754,207848,1
204754,207989,1
204754,208049,1
204754,208157,1
204754,208172,1
204754,208197,1
204754,208226,1
204754,208228,1
204754,208267,1
204754,208469,1
204754,208548,1
204754,208549,1
204754,208775,1
204754,208828,1
204754,208893,1
204754,208971,1
204754,206773,1
204754,206326,1
204754,201637,1
204754,206167,1
204754,201737,1
204754,202117,1
204754,202303,1
204754,202866,1
204754,202889,1
204754,202975,1
204754,203259,1
204754,203438,1
204754,203479,1
204754,203585,1
204754,203734,1
204754,203752,1
204754,203772,1
204754,204662,1
204754,204795,1
204754,204872,1
204754,204951,1
204754,204983,1
204754,205099,1
204754,205748,1
204754,205929,1
204754,205992,1
204754,206006,1
205137,200565,1
205137,201570,1
205137,202379,1
205532,205512,1
205531,206668,1
205531,207266,1
205531,208276,1
205532,13927,1
205532,63856,1
205532,174922,1
205532,177340,1
205532,191760,1
205532,200718,1
205532,202579,1
205532,204567,1
205532,206043,1
205549,175812,1
205533,212218,1
205533,229037,1
205533,229039,1
205534,112671,1
205534,205535,1
205534,205536,1
205536,112671,1
205536,205535,1
205536,207911,1
205537,200679,1
205537,200706,1
205531,205542,1
205531,205538,1
205531,200631,1
205531,200618,1
205528,184251,1
205528,199684,1
205528,202268,1
205528,204041,1
205528,205929,1
205528,207812,1
205528,215453,1
205528,215454,1
205528,215455,1
205528,215458,1
205528,215459,1
205528,230024,1
205528,230052,1
205529,200618,1
205529,205531,1
