Mac1,Mac2
193236,193234
187697,184479
193235,184479
193236,184479
193235,187697
193236,187697
193235,193236
193237,193238
189132,193238
191879,193238
193239,193238
193178,193238
193237,189132
193237,191879
193237,193239
193237,193178
189132,191879
193239,189132
193178,189132
193239,191879
193178,191879
193239,193178
193240,193241
193240,166619
193240,175252
193242,193240
193240,193243
193241,166619
193241,175252
193242,193241
193243,193241
175252,166619
193242,166619
193243,166619
193242,175252
193243,175252
193242,193243
193244,193180
187399,193244
193244,178468
187399,193180
178468,193180
187399,178468
191952,193108
193108,193245
186386,193108
169061,193108
191952,193245
191952,186386
191952,169061
186386,193245
169061,193245
169061,186386
193246,193247
193248,193216
193216,176746
193249,193216
193248,176746
193249,193248
193249,176746
193229,193250
193229,193251
193229,193252
193229,193253
193229,193254
193229,191901
193250,193251
193250,193252
193250,193253
193250,193254
193250,191901
193251,193252
193251,193253
193251,193254
193251,191901
193253,193252
193254,193252
191901,193252
193254,193253
193253,191901
193254,191901
193222,178125
190668,193194
190668,193219
190668,193255
190668,182557
193256,190668
190668,193178
178067,190668
193219,193194
193255,193194
182557,193194
193256,193194
193178,193194
178067,193194
193219,193255
182557,193219
193256,193219
193219,193178
178067,193219
182557,193255
193256,193255
193178,193255
178067,193255
193256,182557
182557,193178
178067,182557
193256,193178
193256,178067
178067,193178
192334,188530
169023,188530
192334,169023
172003,186480
193257,172003
172003,184479
172003,193180
193257,186480
186480,184479
186480,193180
193257,184479
193257,193180
184479,193180
193230,193258
179272,193230
179272,193258
172260,53136
193259,53136
186738,53136
193260,53136
193108,53136
53136,193261
193259,172260
172260,186738
193260,172260
172260,193108
172260,193261
193259,186738
193259,193260
193259,193108
193259,193261
193260,186738
193108,186738
186738,193261
193260,193108
193260,193261
193108,193261
193262,143774
193263,193264
177588,193263
193263,189135
193265,193263
193266,193263
177588,193264
193264,189135
193265,193264
193266,193264
177588,189135
177588,193265
177588,193266
193265,189135
193266,189135
193265,193266
125047,175252
189132,193216
193267,189132
193268,189132
193099,189132
193242,189132
193267,193216
193268,193216
193099,193216
193242,193216
193267,193268
193267,193099
193242,193267
193099,193268
193242,193268
193242,193099
193269,191781
191781,192334
193270,191781
191781,148584
193269,192334
193269,193270
193269,148584
193270,192334
192334,148584
193270,148584
190668,193271
193271,178468
193256,193271
193250,193271
192711,193271
190668,178468
193256,190668
190668,193250
190668,192711
193256,178468
193250,178468
192711,178468
193256,193250
193256,192711
193250,192711
193272,193273
193272,192371
193273,192371
169182,184845
169182,173715
186386,169182
173715,184845
186386,184845
186386,173715
170704,193274
193275,170704
193001,170704
170704,193276
169023,170704
170704,192652
193277,170704
193275,193274
193001,193274
193276,193274
169023,193274
192652,193274
193277,193274
193275,193001
193275,193276
193275,169023
193275,192652
193277,193275
193001,193276
193001,169023
193001,192652
193277,193001
169023,193276
192652,193276
193277,193276
169023,192652
193277,169023
193277,192652
193278,193279
193278,193280
193279,193280
170773,192908
193281,192908
192908,184479
192908,136825
193278,192908
170773,193281
170773,184479
170773,136825
170773,193278
193281,184479
193281,136825
193278,193281
136825,184479
193278,184479
193278,136825
174561,176570
125047,174561
125047,176570
177588,171179
193247,171179
177588,193247
192334,171999
178125,171999
193219,171999
171999,193264
171999,188530
171999,104267
192334,178125
193219,192334
192334,193264
192334,188530
192334,104267
193219,178125
178125,193264
178125,188530
178125,104267
193219,193264
193219,188530
193219,104267
193264,188530
193264,104267
188530,104267
193282,193283
193282,142392
193282,193284
193282,193285
135644,193282
193282,191901
193282,170993
193283,142392
193283,193284
193283,193285
135644,193283
193283,191901
170993,193283
193284,142392
142392,193285
135644,142392
191901,142392
170993,142392
193284,193285
135644,193284
193284,191901
170993,193284
135644,193285
191901,193285
170993,193285
135644,191901
135644,170993
170993,191901
191781,193108
191781,193286
193287,191781
191781,193288
191781,193289
193286,193108
193287,193108
193288,193108
193289,193108
193287,193286
193288,193286
193289,193286
193287,193288
193287,193289
193288,193289
186119,179272
186119,173715
186119,193290
186119,193291
179272,173715
179272,193290
179272,193291
193290,173715
193291,173715
193290,193291
186119,170704
183846,170704
170704,184845
193292,170704
170704,185874
193001,170704
193293,170704
189659,170704
170704,193294
186119,183846
186119,184845
186119,193292
186119,185874
186119,193001
186119,193293
186119,189659
186119,193294
183846,184845
183846,193292
183846,185874
193001,183846
183846,193293
183846,189659
183846,193294
193292,184845
184845,185874
193001,184845
193293,184845
189659,184845
193294,184845
193292,185874
193001,193292
193293,193292
189659,193292
193292,193294
193001,185874
193293,185874
189659,185874
193294,185874
193001,193293
193001,189659
193001,193294
189659,193293
193293,193294
189659,193294
193282,176201
193282,169677
170773,193282
193282,178111
193282,184479
193282,175252
193282,193295
193277,193282
180828,193282
169677,176201
170773,176201
176201,178111
176201,184479
176201,175252
176201,193295
193277,176201
180828,176201
170773,169677
169677,178111
169677,184479
169677,175252
169677,193295
193277,169677
180828,169677
170773,178111
170773,184479
170773,175252
170773,193295
193277,170773
180828,170773
178111,184479
178111,175252
178111,193295
193277,178111
180828,178111
184479,175252
184479,193295
193277,184479
180828,184479
175252,193295
193277,175252
180828,175252
193277,193295
180828,193295
193277,180828
186386,178468
148584,178468
193296,178468
193297,178468
193254,178468
125047,178468
186386,148584
193296,186386
186386,193297
186386,193254
125047,186386
193296,148584
193297,148584
193254,148584
125047,148584
193296,193297
193296,193254
193296,125047
193297,193254
125047,193297
125047,193254
193298,193108
193299,193108
193300,193108
178031,193108
193108,193301
193299,193298
193298,193300
178031,193298
193298,193301
193299,193300
193299,178031
193299,193301
178031,193300
193300,193301
178031,193301
192908,192334
193302,192334
193303,192334
189659,192334
192334,192711
193302,192908
192908,193303
192908,189659
192908,192711
193302,193303
193302,189659
193302,192711
189659,193303
193303,192711
189659,192711
191781,53983
191781,136825
191781,170993
193304,191781
53983,136825
53983,170993
193304,53983
170993,136825
193304,136825
193304,170993
193305,193306
193191,193306
193284,193306
193307,193306
193308,193306
193309,193306
193191,193305
193305,193284
193307,193305
193308,193305
193309,193305
193191,193284
193191,193307
193191,193308
193191,193309
193307,193284
193308,193284
193309,193284
193307,193308
193307,193309
193309,193308
169654,186738
186738,193310
169954,186738
169182,186738
193285,186738
193311,186738
169654,193310
169654,169954
169654,169182
169654,193285
169654,193311
169954,193310
169182,193310
193285,193310
193311,193310
169182,169954
169954,193285
193311,169954
169182,193285
193311,169182
193311,193285
186119,193312
186119,193001
186119,181532
182528,186119
193312,193001
193312,181532
182528,193312
193001,181532
182528,193001
182528,181532
171154,193313
193314,193313
193314,171154
193315,193316
193315,125047
125047,193316
193317,60588
125074,193317
193318,193317
193317,193295
193319,193317
125074,60588
193318,60588
60588,193295
193319,60588
193318,125074
125074,193295
193319,125074
193318,193295
193318,193319
193319,193295
193320,176101
193320,153968
193320,184479
18888,193320
186386,193320
192711,193320
176398,193320
176101,153968
176101,184479
18888,176101
186386,176101
192711,176101
176398,176101
153968,184479
18888,153968
186386,153968
192711,153968
176398,153968
18888,184479
186386,184479
192711,184479
176398,184479
18888,186386
18888,192711
18888,176398
186386,192711
176398,186386
176398,192711
193321,141113
193322,141113
190164,141113
141113,193323
193322,193321
190164,193321
193321,193323
190164,193322
193322,193323
190164,193323
193324,193325
193326,193324
193324,193327
193324,192652
193324,193328
193324,170993
193324,193329
193326,193325
193327,193325
193325,192652
193325,193328
170993,193325
193329,193325
193326,193327
193326,192652
193326,193328
193326,170993
193326,193329
193327,192652
193327,193328
170993,193327
193329,193327
192652,193328
170993,192652
193329,192652
170993,193328
193329,193328
170993,193329
187351,193330
187351,193331
193331,193330
177588,178643
178643,192611
177588,192611
13020,193313
169023,193332
125047,193332
168438,193332
125047,169023
168438,169023
125047,168438
170704,178468
193333,170704
193334,170704
193335,170704
141493,170704
193336,170704
193325,170704
170704,193337
193333,178468
193334,178468
193335,178468
141493,178468
193336,178468
193325,178468
178468,193337
193333,193334
193333,193335
141493,193333
193333,193336
193333,193325
193333,193337
193334,193335
141493,193334
193336,193334
193334,193325
193334,193337
141493,193335
193336,193335
193325,193335
193335,193337
141493,193336
141493,193325
141493,193337
193336,193325
