Mac1,Mac2,peso
193178,191879,2
180268,181504,2
196411,194321,2
169103,180210,2
193178,193194,2
180268,181598,2
169891,172952,2
180268,181653,2
176181,193643,2
180268,181707,2
180268,181711,2
169833,169344,2
180268,181894,2
170993,178459,2
169891,169729,2
180268,182384,2
169836,169852,2
170993,173316,2
176181,173298,2
169103,170530,2
170993,169886,2
169103,170096,2
186299,147390,2
180268,185913,2
169103,170485,2
195902,125047,2
170993,170612,2
142443,171287,2
169836,171855,2
178154,168997,2
169881,175325,2
193444,184479,2
142443,169993,2
180268,185645,2
170993,169837,2
170993,169659,2
170993,169440,2
169836,172666,2
169836,173031,2
176392,169061,2
169103,169729,2
180268,186741,2
193233,125047,2
169103,169647,2
169103,169500,2
180268,187061,2
180268,187093,2
172676,168997,2
180268,187177,2
180268,187213,2
180268,187241,2
180268,185627,2
169103,170976,2
169836,169891,2
176396,178468,2
184227,183036,2
169103,171649,2
180268,184774,2
170819,194612,2
180268,184680,2
170993,172280,2
180430,169520,2
186306,178518,2
180430,170096,2
169103,171836,2
169074,173090,2
169074,172666,2
174382,180340,2
170993,173023,2
169881,187377,2
169881,187093,2
169103,171392,2
172666,191307,2
138610,133347,2
196343,194584,2
180268,185099,2
170993,171828,2
170993,171816,2
180427,179192,2
172666,193077,2
169836,171168,2
169103,171286,2
169836,171286,2
172666,194321,2
169103,171161,2
169103,171140,2
142931,169729,2
184204,184911,2
192908,168997,2
170993,190139,2
180268,171161,2
190780,175252,2
180268,171078,2
186386,169961,2
174089,169566,2
190779,190778,2
170993,190375,2
170993,190527,2
190777,186032,2
169107,169103,2
180268,170186,2
172900,175790,2
180268,170092,2
180268,170039,2
186386,169718,2
180465,178968,2
169106,169724,2
180268,171370,2
180268,171392,2
180268,171531,2
169061,197648,2
186386,169371,2
180268,171675,2
137365,192590,2
191072,190885,2
191072,190780,2
186386,169023,2
176148,169718,2
182191,181485,2
172900,171749,2
191072,190112,2
137365,188224,2
170993,190539,2
180268,172191,2
169796,173813,2
178284,179429,2
176476,173788,2
180268,152729,2
186386,173221,2
186386,173715,2
137365,169729,2
172905,189844,2
137365,187795,2
137365,169484,2
137365,169023,2
180268,147133,2
170993,192126,2
186386,175302,2
169061,195593,2
178284,179387,2
180473,141409,2
137365,178468,2
169061,196766,2
180268,169034,2
180268,169284,2
184495,184472,2
193547,169729,2
180268,169396,2
191072,197091,2
189210,175325,2
180268,169501,2
137365,186864,2
169797,133865,2
180268,169796,2
185955,47507,2
180268,169904,2
172900,170096,2
185955,178518,2
181887,181889,2
184479,183628,2
170993,182021,2
184204,181822,2
169103,186075,2
180268,178508,2
170993,182184,2
184204,180452,2
174431,178468,2
169892,169891,2
169103,187093,2
184204,177580,2
184204,175302,2
193517,169023,2
180268,177395,2
184204,173192,2
196447,175252,2
170993,181993,2
169103,186032,2
170993,181974,2
170808,170806,2
180452,171077,2
137849,181865,2
180268,179425,2
169103,184204,2
180268,179526,2
169826,180712,2
170993,181232,2
181887,128170,2
184472,170060,2
184204,184776,2
180268,180340,2
176181,171196,2
180268,177088,2
184204,172758,2
169103,197758,2
182191,170993,2
186386,138611,2
176149,176147,2
185955,185441,2
137480,180340,2
169103,194584,2
180268,173165,2
182191,172376,2
169063,174297,2
170993,187017,2
169904,169826,2
180268,172666,2
185955,178968,2
182191,178968,2
186386,152176,2
177883,169075,2
170993,186480,2
186386,137177,2
170993,186032,2
193529,179082,2
170993,185874,2
177883,177911,2
169103,192734,2
182184,190112,2
174098,142443,2
180268,175252,2
181879,178968,2
195830,194584,2
184204,169023,2
169812,171544,2
184204,169729,2
184204,170096,2
169103,169255,2
188925,156,2
169836,174564,2
196043,169729,2
169836,192504,2
193368,192724,2
178032,170993,2
141493,186989,2
196150,139666,2
169086,178518,2
169086,171161,2
196150,194321,2
169086,179224,2
196039,196021,2
189052,189053,2
174268,170069,2
169086,171134,2
169859,185627,2
141493,183999,2
172732,170993,2
170926,169960,2
193368,191072,2
193368,190780,2
169086,171352,2
178032,173298,2
178032,173813,2
169086,176896,2
178032,175325,2
193368,186386,2
176347,147133,2
169836,194584,2
193368,182918,2
193368,180909,2
169086,176538,2
169086,171504,2
196150,192558,2
178032,169023,2
193368,178468,2
169086,183036,2
139750,171168,2
169086,170453,2
169086,170450,2
139750,170993,2
169836,187377,2
196020,172666,2
169086,170186,2
170930,170932,2
169086,183274,2
169086,170096,2
169086,184204,2
186210,186211,2
169863,169012,2
169086,185441,2
139750,172712,2
190881,187377,2
169086,182259,2
170932,170937,2
193368,197758,2
169086,181304,2
169086,181232,2
184332,170096,2
182047,171103,2
186189,189959,2
193368,197146,2
139750,183036,2
169086,170787,2
193368,196150,2
176354,176023,2
184412,180229,2
178032,152046,2
170899,169061,2
178032,178508,2
170993,147133,2
169086,173221,2
196089,152729,2
193365,175252,2
170908,169256,2
186119,193001,2
169086,173192,2
182005,182004,2
169086,173239,2
169849,176196,2
169086,173244,2
169086,172758,2
169086,173266,2
169086,173502,2
184390,191307,2
169086,173535,2
189032,194947,2
141079,169729,2
189032,192165,2
170907,170908,2
178032,187490,2
178032,190112,2
178032,187777,2
169086,172952,2
184390,183510,2
180332,180331,2
169086,172841,2
169849,171103,2
178032,187795,2
180332,175335,2
178032,188972,2
193366,178518,2
141067,185991,2
189032,172666,2
169086,173660,2
178032,178518,2
172739,170993,2
169086,172033,2
186106,190409,2
172739,190539,2
141343,171771,2
178032,181865,2
169849,179425,2
169086,171887,2
189032,170772,2
178032,180244,2
169836,197091,2
176305,173813,2
169086,171749,2
186104,169061,2
140107,194321,2
189028,169729,2
190914,191094,2
169086,172047,2
169086,174724,2
178032,184204,2
169849,178831,2
180340,193650,2
178032,185407,2
174201,172666,2
169086,174091,2
169086,172219,2
169086,172280,2
196080,175252,2
189030,184747,2
169086,173813,2
193366,194321,2
190896,190112,2
172715,192281,2
169863,169086,2
169086,169980,2
184277,184479,2
189118,176621,2
181925,185001,2
178112,186449,2
169086,197091,2
184444,184458,2
169836,178593,2
180417,139666,2
193418,193739,2
193256,190668,2
169836,178527,2
178112,197686,2
193418,178468,2
170983,190838,2
180268,189845,2
178112,185441,2
169836,179074,2
174172,169729,2
169836,179114,2
169086,194584,2
184444,171286,2
180268,191039,2
180268,191168,2
170981,176183,2
169836,179244,2
182093,170560,2
178112,178468,2
182093,170096,2
174174,169440,2
169836,179348,2
195953,192908,2
180268,191746,2
139099,186386,2
169836,177605,2
196010,193643,2
169103,169037,2
184452,181677,2
170993,133865,2
142325,178468,2
169836,176266,2
170993,138565,2
170993,139108,2
169075,169963,2
172686,169729,2
169836,175252,2
169075,169243,2
178134,170993,2
138928,169023,2
180268,187795,2
170993,145796,2
188925,183036,2
170993,133205,2
169103,149689,2
170993,116058,2
169878,169061,2
169075,174278,2
169103,145014,2
169103,138325,2
172841,179920,2
182103,182105,2
184452,169255,2
169876,169061,2
186047,186741,2
181925,171286,2
189132,169023,2
181925,176570,2
174164,190780,2
169836,179526,2
180268,191781,2
182088,189538,2
189098,175252,2
178010,175483,2
169086,187336,2
193377,192908,2
176368,170096,2
169836,183432,2
169086,187490,2
172712,170428,2
169086,151489,2
178095,169249,2
172712,169904,2
169086,169465,2
169086,169459,2
169086,187735,2
169086,169440,2
169863,169837,2
169086,187257,2
180268,198132,2
189098,169086,2
169836,184277,2
180268,198273,2
181953,147133,2
169086,186794,2
190963,170993,2
169086,169710,2
169086,169718,2
188989,178637,2
184316,183510,2
169086,169810,2
169086,169826,2
169863,169459,2
169086,186386,2
172806,173804,2
174179,181822,2
189098,187490,2
186075,170096,2
170976,135431,2
170975,169075,2
169836,180995,2
178111,170096,2
190870,190112,2
170973,151489,2
169836,181097,2
169086,169105,2
184294,191397,2
196211,186386,2
169836,181230,2
169086,169165,2
169086,169255,2
169086,169284,2
186075,170486,2
169086,187998,2
180392,173038,2
169086,169300,2
139636,142443,2
174311,133865,2
189098,190090,2
186075,172666,2
169086,169302,2
141917,171783,2
141917,171286,2
182076,168997,2
186075,179387,2
169086,188423,2
188975,188973,2
169086,188379,2
180268,143452,2
176476,185627,2
180473,174044,2
182406,35873,2
171097,175308,2
192942,192940,2
182402,180210,2
193704,169729,2
175996,191657,2
169061,178097,2
178473,169284,2
193707,125047,2
169961,173298,2
182406,182407,2
178473,173813,2
172378,170612,2
193706,169729,2
175996,190885,2
175996,193108,2
169744,169530,2
169961,170096,2
175996,193416,2
174574,178707,2
169061,178224,2
169961,169659,2
173997,190506,2
175996,193643,2
169165,169810,2
175996,194321,2
169961,169075,2
171097,172666,2
169165,169023,2
191199,171286,2
178468,194421,2
173997,192007,2
183978,183979,2
169172,169086,2
172389,168997,2
186492,180268,2
181707,183021,2
169961,181304,2
186492,147035,2
169172,186386,2
172376,175970,2
186492,175252,2
169961,185454,2
175996,189694,2
172376,172191,2
186492,193967,2
169172,187093,2
173037,171286,2
175996,187981,2
175996,187918,2
176608,186386,2
169172,183036,2
169736,186999,2
196978,197227,2
169061,176595,2
172376,178831,2
178482,175693,2
170633,169960,2
191216,191214,2
185767,186084,2
145304,181925,2
169061,176976,2
180615,169533,2
169172,169729,2
169172,169659,2
186480,184479,2
169739,169302,2
169749,169037,2
178468,193180,2
189337,187642,2
169960,173813,2
176580,184204,2
169146,171131,2
135094,137480,2
178466,169729,2
190651,190650,2
174011,169075,2
135058,170096,2
196903,173298,2
144538,135431,2
144538,139666,2
191183,193529,2
189360,169023,2
144538,197758,2
180576,172715,2
191183,192165,2
169758,169754,2
191183,191513,2
188577,172374,2
172389,177107,2
178464,178465,2
176007,171540,2
176007,179146,2
174011,173254,2
169960,172666,2
180107,180090,2
174564,179530,2
174564,178468,2
191183,190112,2
191183,189659,2
169146,170589,2
169061,181901,2
189360,180268,2
178468,139666,2
171097,171103,2
172389,169837,2
171097,169300,2
172389,170453,2
171097,169341,2
180599,176838,2
173997,194488,2
172389,169849,2
169061,178837,2
171092,171286,2
188550,187377,2
169749,170598,2
171097,170187,2
172389,169566,2
178468,192903,2
173997,192334,2
134848,183036,2
180599,170096,2
171097,169149,2
178468,189418,2
186449,180340,2
172389,171696,2
169960,184751,2
169749,183510,2
181711,192627,2
196911,175252,2
169061,179429,2
169061,179526,2
172389,173031,2
144748,184468,2
172389,173813,2
169754,169847,2
144748,173298,2
172376,169849,2
173037,171762,2
172376,151489,2
169187,178468,2
178511,170590,2
169729,194833,2
184656,181462,2
188485,169836,2
188485,169729,2
169061,173328,2
169061,173254,2
192908,184479,2
192908,187177,2
192908,186999,2
185731,192724,2
178511,174671,2
179968,169144,2
189422,172191,2
178511,170529,2
188485,171663,2
192908,191657,2
178511,169535,2
169729,195118,2
178511,169440,2
175996,175325,2
181677,196155,2
172343,172858,2
178511,169012,2
178511,168997,2
170610,170612,2
172343,173521,2
188485,187377,2
169729,195385,2
176621,169075,2
188485,190112,2
175996,171544,2
145901,169729,2
169961,189132,2
179964,183036,2
171132,179429,2
175996,169571,2
191279,191280,2
192908,172666,2
183939,174043,2
178511,180268,2
175996,169255,2
178511,176838,2
169729,192746,2
178511,180340,2
169061,172376,2
179964,170993,2
169729,192710,2
185731,125047,2
171132,179080,2
188463,170426,2
192908,176333,2
175996,169904,2
179965,179968,2
171132,178468,2
188467,137365,2
188467,169484,2
178511,178968,2
169061,172863,2
176621,194584,2
184656,185840,2
169971,170096,2
186541,186386,2
189422,186032,2
193738,195401,2
169061,173165,2
169729,195983,2
169729,196021,2
178511,21268,2
176610,189211,2
169961,194321,2
176610,188969,2
171124,170096,2
185755,178468,2
197001,197758,2
175996,184769,2
174595,173813,2
185735,190112,2
170625,169061,2
190619,190601,2
180640,179192,2
169961,194858,2
175996,184204,2
195524,175252,2
172374,172666,2
185755,186386,2
172374,178468,2
173997,125047,2
185755,187377,2
169736,171103,2
189403,186032,2
169172,196150,2
172374,190112,2
169736,171352,2
175996,186211,2
180009,179235,2
169736,176992,2
177703,169249,2
169736,178468,2
172376,133435,2
173037,177588,2
178505,169961,2
191240,187377,2
180643,170993,2
183951,190112,2
177680,177661,2
191260,190112,2
184656,173298,2
189418,172191,2
171132,170096,2
169187,169459,2
192908,193418,2
174607,174608,2
175996,179235,2
175996,179387,2
184656,169961,2
184656,168997,2
169729,197908,2
145796,176838,2
178508,188297,2
183956,184479,2
192908,194584,2
177685,169729,2
169061,174849,2
171132,142443,2
178508,184427,2
175996,181232,2
191248,190112,2
169961,197091,2
178508,169718,2
175996,182962,2
169061,175236,2
169061,175252,2
169061,175335,2
169182,169075,2
135192,169718,2
171078,171077,2
180268,142454,2
170748,170039,2
169144,134092,2
186386,191072,2
174542,169659,2
169780,182962,2
169144,141606,2
171034,176873,2
174542,169958,2
169144,169528,2
186386,191764,2
143754,169729,2
169144,168997,2
169144,169012,2
174542,170993,2
174030,185955,2
174542,169284,2
170748,179387,2
174542,169037,2
169061,189659,2
174542,147761,2
174031,174032,2
186386,190112,2
184111,128170,2
178335,178468,2
174542,135192,2
182262,178968,2
193603,187177,2
182262,169086,2
169787,169063,2
193073,184479,2
184528,184535,2
184528,184529,2
169144,169440,2
169144,169533,2
176086,168997,2
178380,169103,2
186386,194382,2
186386,194421,2
169144,172126,2
169144,172280,2
169144,172436,2
184089,186386,2
169061,186741,2
169144,169718,2
178380,169849,2
195671,170973,2
193643,148092,2
169144,172666,2
193643,151489,2
180524,169904,2
169061,186999,2
169770,190138,2
169061,187177,2
143847,169023,2
174030,178518,2
174542,175996,2
193642,169729,2
169144,171134,2
169144,170612,2
188688,177588,2
191156,184479,2
171048,186549,2
177813,193643,2
136321,173090,2
169144,169891,2
188688,189896,2
169780,169023,2
143452,184479,2
169129,172209,2
178459,169249,2
176483,169659,2
169061,194584,2
186386,181304,2
170773,184479,2
169932,169075,2
172540,178468,2
178304,183270,2
169061,194163,2
172540,173298,2
178304,192710,2
178304,192723,2
188751,179387,2
188751,178468,2
186386,184462,2
169061,193967,2
186386,180244,2
186386,179964,2
186386,179530,2
170993,194321,2
186386,179387,2
182206,186509,2
193104,194584,2
178296,169103,2
178296,156,2
169061,195118,2
182206,170668,2
181865,181905,2
177857,175252,2
170993,192474,2
169061,195563,2
180268,141927,2
177857,184479,2
170993,197758,2
182216,178968,2
143452,169255,2
186386,187795,2
169061,192629,2
169790,169459,2
169934,169459,2
169061,192165,2
180244,186734,2
195740,178468,2
186386,187884,2
169933,169718,2
180244,178468,2
180244,172666,2
185917,180268,2
180485,186738,2
180242,173395,2
186386,188759,2
