mac_usr,avg_monthly_conections,[0:00-3:59](%),[4:00-7:59](%),[8:00-11:59](%),[12:00-15:59](%),[16:00-19:59](%),[20:00-23:59](%),diversidad,cant_conexiones
20:16:D8:8D:49:57,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:2F:31:AC,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,6
68:48:98:2F:2E:CA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:2C:EF:B0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:48:98:2C:E8:20,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:2C:E2:30,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:2C:E1:0A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:16:D8:BD:E9:C4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:20:88:27,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,3
68:48:98:20:7D:2B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:20:74:37,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:20:6F:B7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
68:48:98:08:9C:03,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:03:F8:D7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,5
1C:99:4C:FE:4E:59,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,3
68:05:71:E9:F4:ED,1.0,12.5,0.0,100.0,0.0,0.0,0.0,0.25,1
68:09:27:3E:40:82,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:3B:25:3F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:09:27:36:2E:E9,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:22:BF:7E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:06:4F:2B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:09:27:01:81:B4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:00:34:35,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:62:74:2A:E0:08,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:62:74:2A:E1:8C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:E9:10:53,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:59:A0:BE:8E:97,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:E9:0E:CD,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:05:71:E9:0A:59,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:62:74:2A:E4:20,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:62:74:61:54:A0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:E0:D0:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:E0:CE:4A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:62:74:8E:FE:5C,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:DC:0A:48,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:DB:88:B4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:3E:51:03,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:74:42:76,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:88:F2:80,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:09:27:9B:D4:26,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:59:A0:BE:A3:B3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:03:21:F1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:03:20:A5,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:03:1F:DB,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:03:0E:49,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:02:AC:D9,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,2
20:62:74:01:8E:6C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:62:74:16:0E:D4,1.0,60.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:62:74:2A:DC:70,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,2
20:62:74:2A:DC:9C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:09:27:F0:00:11,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:09:27:EC:09:02,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:E1:64:E6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:D8:7F:68,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:D6:CD:DF,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.302083333333,32
68:09:27:CD:D1:DE,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:09:27:CC:FA:58,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:CB:C5:B7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:09:27:B8:23:CC,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:34:19:F0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:34:1A:94,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
68:48:98:4E:1B:31,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:02:AF:B2:78:EB,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
20:02:AF:B2:47:B1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
68:76:4F:69:05:83,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:76:4F:68:EC:6F,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
20:02:AF:B2:51:82,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:02:AF:B2:6C:E2,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:76:4F:5C:EE:36,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,4
68:76:4F:05:92:08,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:76:4F:04:4D:C9,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:02:AF:B2:71:51,1.0,25.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:5D:43:DF:23:2A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:54:C3:A6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:5D:43:AE:4E:62,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:48:98:FD:5B:47,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:FD:5B:1D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:FD:59:73,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:B2:7E:86,1.0,16.6666666667,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:F5:9D:E5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
20:02:AF:B2:87:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
20:02:AF:B2:9C:95,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:F5:7D:CF,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,5
68:76:4F:78:F4:C1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:76:4F:78:F5:CB,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:76:4F:78:F7:FD,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:76:4F:78:F8:A5,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:02:AF:A3:2C:7B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:A3:E3:8B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:B2:02:CD,1.0,33.3333333333,0.0,0.0,0.0,0.0,100.0,0.25,1
68:96:7B:55:ED:10,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:B2:0A:84,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,3
20:02:AF:B2:10:6D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:94:23:87:D2:B3,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:B2:14:D5,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:76:4F:FA:E2:12,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:B2:17:10,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:76:4F:B8:B8:0E,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:76:4F:B3:56:46,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,3
20:02:AF:B2:1B:AD,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:76:4F:A0:98:C1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:76:4F:A0:93:A2,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:76:4F:A0:74:87,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:B2:39:BF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:76:4F:79:02:90,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:76:4F:79:02:45,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
68:48:98:F5:7A:97,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:48:98:F5:79:7B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:F5:78:D9,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
68:48:98:57:B1:E2,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:02:AF:BE:00:90,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
68:48:98:57:B1:1A,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:57:B0:CE,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:57:B0:66,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,3
68:48:98:57:AD:24,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:57:AC:70,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:BE:F5:D4,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:57:A7:A8,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:02:AF:BF:CA:1F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:02:AF:D7:BD:08,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:08:ED:10:96:68,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:10:7A:25:23:43,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:57:9C:2C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:57:9B:E8,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:57:9B:BE,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:10:7A:52:5C:E9,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:16:D8:11:6B:AA,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:54:C5:40,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:54:C3:EC,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,3
68:48:98:57:B1:82,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.75,6
68:48:98:57:B7:7E,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:02:AF:B2:BE:46,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,2
20:02:AF:BC:C9:47,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:02:AF:B2:C1:AC,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
20:02:AF:B2:D5:4D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,4
68:48:98:B1:8C:3E,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:48:98:AF:BA:07,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:88:D7:B1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:7A:2D:D8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
68:48:98:75:B4:7B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:02:AF:B2:E3:D3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,2
20:02:AF:B2:E7:9C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:5C:25:9C,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:48:98:5B:6E:D8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:48:98:5B:6D:9C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:5B:6D:86,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,3
20:02:AF:B7:3E:45,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:5B:61:7A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:48:98:5B:61:52,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
20:02:AF:BC:57:FA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:48:98:5B:52:42,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:48:98:58:E4:12,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:D9:2D:96,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:D5:28:8E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
20:62:74:8F:04:40,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F8:E7:3D,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:FE:90:45,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,3
64:B8:53:FE:43:69,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:FE:43:1D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:F9:DE:CB,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F9:D5:E1,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:6E:9C:07:6E:1F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F9:06:1D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:F8:EC:2D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:F8:EC:0D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:6E:9C:07:7F:BF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:10:03:69,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.5,2
64:B8:53:F7:D2:17,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:6E:9C:07:83:4B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:F6:A5:41,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:6E:9C:07:89:CD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:F6:3A:7D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:F6:37:F5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F6:37:B5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F6:34:29,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:6E:9C:07:D0:B9,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:6E:9C:07:6D:01,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B9:E8:6D:EF:1A,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,6
20:6E:9C:07:6B:23,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:E6:82:9C:28:63,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:0D:44:97,1.0,57.1428571429,0.0,0.0,100.0,0.0,0.0,0.25,1
20:6E:9C:03:3B:3D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:0D:43:8B,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:05:71:0D:42:ED,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:0D:42:5D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:0D:41:B1,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:0D:40:A3,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:0D:3D:63,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,2
20:6E:9C:03:92:7F,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:0D:3B:E7,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
20:6E:9C:03:9E:57,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:0D:39:F9,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:6E:9C:06:BB:09,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:0D:39:3D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:0D:37:CB,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:0D:37:35,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:0D:36:3D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:0D:35:FD,1.0,50.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:0D:35:1F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F6:31:15,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:F6:2E:FB,1.0,20.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F6:2E:AB,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:DF:76:2E,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:DF:75:56,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:DF:74:E2,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,3
64:B8:53:DF:74:D8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:6E:9C:13:24:8B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:DF:72:AC,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:6E:9C:13:26:B5,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,2
64:B8:53:DF:6F:F0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:DF:6F:40,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:DF:6F:12,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:DF:5C:F4,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:DF:5A:B8,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:DF:59:EE,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:6E:9C:13:26:D3,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:DF:58:44,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:DF:55:80,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:DF:54:0A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:DF:53:10,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:DF:52:60,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:DC:45:A7,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
20:6E:9C:13:24:61,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:6E:9C:13:24:4B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
64:B8:53:F6:2C:1F,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:E0:42:AC,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:F6:27:F1,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
64:B8:53:F6:27:59,1.0,50.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:F4:C4:69,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:F4:A6:19,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,2
64:B8:53:ED:4B:B6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:ED:49:A6,1.0,100.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:ED:47:FC,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:ED:43:1C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:6E:9C:07:EB:F5,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:EC:28:2E,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:6E:9C:09:75:7D,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:EB:62:5C,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:EB:61:FE,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:EB:09:74,1.0,60.0,0.0,0.0,100.0,0.0,0.0,0.25,1
64:B8:53:EB:01:A4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:EA:F2:06,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:E1:67:0E,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
64:B8:53:E1:65:F2,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
64:B8:53:E1:5B:38,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:10:03:63,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:13:4F:3B,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.5,4
68:05:71:D5:28:84,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:7F:5A:5C,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:A9:BE:C1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:A9:BD:E5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:A9:BD:0B,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:A9:BC:A1,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:82:84:E6,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.5,5
20:64:32:2B:B1:C9,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:82:23:E8,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:82:14:1A,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:7F:60:B0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:7F:53:46,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:15:CB:FD,1.0,50.0,0.0,0.0,0.0,100.0,0.0,0.5,5
68:05:71:7F:52:F4,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
20:64:32:2D:5A:CF,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:7A:4D:AA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.458333333333,8
20:64:32:2E:AF:56,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:77:B1:AA,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:77:3D:5A,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:77:37:DC,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:75:16:AA,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
20:64:32:31:64:5F,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:A9:C3:7B,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,2
20:64:32:05:3A:65,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:A9:C7:93,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.25,1
68:05:71:AD:2E:B5,1.0,40.7407407407,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:D2:03:72,1.0,50.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:D1:CA:40,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
68:05:71:CB:33:44,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:C7:DD:C6,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:C7:D8:D2,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:C7:D7:D8,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.25,1
20:62:74:90:0A:14,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:62:74:90:44:74,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:BC:78:FE,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:AD:45:AD,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
20:62:74:AF:A2:44,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.25,1
68:05:71:AD:3C:53,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.25,1
68:05:71:AD:3A:0D,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.25,1
